level_0,Date,Close,High,Low,Open,Volume,Month,Year,Daily Price Change,Percentage Price Change,MA7,MA30,Daily Return,Monthly Return,Volatility,High Low Difference
111,2022-11-14,145.80535888671875,147.77198095425382,144.96953850636208,146.48384590068005,73374100,November,2022,-0.678487013961302,-0.4631821412043853,139.9841591971261,141.8715596516927,-0.9485738014756717,-0.9485738014756717,3.0399123417947798,2.8024424478917354
112,2022-11-15,147.53598022460938,151.02673737922098,146.08068410249945,149.67960607049233,89868300,November,2022,-2.1436258458829514,-1.4321428965235254,141.62207249232702,142.00863189697264,1.1869394589503424,1.1869394589503424,3.0130455761192145,4.946053276721528
113,2022-11-16,146.3068389892578,147.36881668355312,144.83187247009243,146.6411761367448,64218300,November,2022,-0.33433714748699117,-0.2279967716401957,143.00853838239397,142.09491577148438,-0.833112867437702,-0.833112867437702,3.018196890241863,2.5369442134606857
114,2022-11-17,148.20462036132812,148.95193124541828,143.71088233685353,143.98620818910433,80389400,November,2022,4.218412172223793,2.92973349689405,144.5846426827567,142.2761993408203,1.2971241708049197,1.2971241708049197,3.022269022219389,5.24104890856475
115,2022-11-18,148.76515197753906,150.1516244369956,147.46718893347042,149.7681336507777,74829600,November,2022,-1.0029816732386507,-0.6696896387701246,146.8912135532924,142.65090738932292,0.37821467026084576,0.37821467026084576,2.9340001997220813,2.6844355035251795
116,2022-11-21,145.5398712158203,147.8604860232478,145.2547175972566,147.65399909356225,58724100,November,2022,-2.114127877741936,-1.4318121356146272,147.05135672433036,142.90730743408204,-2.1680351337964643,-2.1680351337964643,2.9685187336008343,2.605768425991215
117,2022-11-22,147.6736297607422,147.90962978782017,144.47786920588229,145.65785433713793,51804100,November,2022,2.0157754236042535,1.3839112437689518,147.1187787737165,143.28195343017578,1.4660989645632894,1.4660989645632894,2.9672434805060823,3.43176058193788
118,2022-11-23,148.5487823486328,149.2960932184856,146.84764371747318,146.95580851480625,58301400,November,2022,1.5929738338265622,1.0839815383452946,147.5106964111328,143.7067133585612,0.5926261779496622,0.5926261779496622,2.9640920690886494,2.448449501012419
119,2022-11-25,145.63821411132812,146.3953678932279,144.66473067745702,145.83487333926465,35195900,November,2022,-0.19665922793652157,-0.13485061798560424,147.23958696637834,143.88229420979818,-1.9593349681411798,-1.9593349681411798,2.9361900361919395,1.7306372157708836
120,2022-11-28,141.81312561035156,144.19273663104678,140.98714790150922,142.71777000634123,69246000,November,2022,-0.9046443959896635,-0.6338694865744248,146.5976279122489,144.0812245686849,-2.6264318910506623,-2.6264318910506623,2.914361315502377,3.205588729537567
121,2022-11-29,138.8140411376953,142.393293327039,138.00773375100172,141.88196729880755,83763800,November,2022,-3.06792616111224,-2.1623087271204087,145.25611659458704,144.04831186930338,-2.1148144501776156,-2.1148144501776156,2.8965236511074473,4.385559576037281
122,2022-11-30,145.55953979492188,146.23802684928043,138.2043770255708,139.04018245155586,111380900,November,2022,6.519357343366011,4.688829681043805,144.7981719970703,144.19640045166017,4.859377770390982,4.859377770390982,3.0251631561911023,8.033649823709624
123,2022-12-01,145.83485412597656,146.64117635966434,144.1632284025417,145.7365320270306,71250400,December,2022,0.09832209894597099,0.06746565022401839,144.84031241280692,144.35006612141927,0.1891420730256277,,3.0251430880696235,2.4779479571226375
124,2022-12-02,145.34323120117188,145.53006273642814,143.21927533321448,143.52411441944977,65447400,December,2022,1.8191167817221015,1.2674642091193997,144.5073983328683,144.50272623697916,-0.3371093472483655,-0.3371093472483655,3.0252000008458837,2.310787403213652
125,2022-12-05,144.18289184570312,148.40128929094377,143.3372438141924,145.30386574755366,68826400,December,2022,-1.1209739018505331,-0.7714687397223675,143.88369968959265,144.4897425333659,-0.7983442681707698,-0.7983442681707698,2.9905623484419332,5.0640454767513745
126,2022-12-06,140.5249786376953,144.84171332835018,139.55149534602168,144.61555599946504,64727200,December,2022,-4.090577361769732,-2.828587376716834,143.15323747907365,144.2834925333659,-2.5369953128158373,-2.5369953128158373,3.0133856568716553,5.2902179823285
127,2022-12-07,138.58787536621094,140.97731424983792,137.66356048798676,139.8170142991394,69721100,December,2022,-1.229138932928464,-0.8791054072279882,142.69248744419642,143.91810506184896,-1.3784761188106343,-1.3784761188106343,2.996908318340042,3.31375376185116
128,2022-12-08,140.2693328857422,141.12482380942538,138.7452125702619,139.98417924727298,62128300,December,2022,0.28515363846921105,0.2037041900038615,142.900386265346,143.70660603841145,1.2132789503324748,1.2132789503324748,2.988985627582458,2.3796112391634665
129,2022-12-09,139.78753662109375,143.1406317217956,138.54855479274573,139.96452545134943,76097000,December,2022,-0.1769888302556808,-0.12645263482653019,142.07581438337053,143.62793629964193,-0.3434794011894837,-0.3434794011894837,2.9375630174649348,4.592076929049853
130,2022-12-12,142.07858276367188,142.08841047017535,138.70581892060486,140.31844803096612,70462700,December,2022,1.760134732705751,1.2543858326578101,141.53920418875558,143.26764780680338,1.6389487918284207,1.6389487918284207,2.5898163019331295,3.382591549570492
131,2022-12-13,143.0422821044922,147.46718252429508,141.8328135242381,147.00502505789572,93886200,December,2022,-3.9627429534035343,-2.695651357389224,141.2104971749442,143.01801605224608,0.6782861442412358,0.6782861442412358,2.5822410433754004,5.634369000056978
132,2022-12-14,140.81996154785156,144.21238117508022,138.80417118832523,142.92424628798724,82291200,December,2022,-2.1042847401356823,-1.4723077397907867,140.7300785609654,142.78233235677084,-1.5536109491158911,-1.5536109491158911,2.578167301079633,5.408209986754997
133,2022-12-15,134.22198486328125,139.43353745953314,133.7598273780729,138.75505030022137,98931900,December,2022,-4.53306543694012,-3.2669552763175265,139.82965087890625,142.5106170654297,-4.685398726180079,-4.685398726180079,2.6295141450363793,5.673710081460229
134,2022-12-16,132.26515197753906,135.35274779526193,131.49817062820333,134.4087776749108,160156900,December,2022,-2.143625697371732,-1.5948554361207234,138.92640468052454,142.37491912841796,-1.457907873837072,-1.457907873837072,2.527855685452899,3.8545771670586078
135,2022-12-19,130.16087341308594,132.94364536804903,129.12840885731634,132.8551509782634,79592600,December,2022,-2.694277565177458,-2.0279812602962397,137.48233904157365,142.17792867024738,-1.59095463392388,-1.59095463392388,2.543024090747696,3.8152365107326887
136,2022-12-20,130.092041015625,131.02618341248566,127.72225803734128,129.19722445474264,77432800,December,2022,0.8948165608823615,0.6925973562193767,136.0972682407924,141.96094411214193,-0.052882556528710545,-0.052882556528710545,2.541260728290347,3.303925375144388
137,2022-12-21,133.18948364257812,134.5267873201525,130.5345467103143,130.76070405901197,85928000,December,2022,2.428779583566154,1.8574231463835282,134.827396937779,141.82819722493488,2.380962434574374,2.380962434574374,2.580878209988306,3.9922406098382055
138,2022-12-22,130.02320861816406,132.31432503613755,128.1254256005218,132.10783812958184,77852100,December,2022,-2.0846295114177735,-1.5779756454518648,132.967529296875,141.74166564941407,-2.377271041091311,-2.377271041091311,2.545439765087523,4.1888994356157525
139,2022-12-23,129.65940856933594,130.21006041152802,127.4764566205478,128.7350936895975,63814900,December,2022,0.9243148797384322,0.7179975974283397,131.3731645856585,141.24968363444012,-0.2797962399901155,-0.2797962399901155,1.9060532231712535,2.7336037909802258
140,2022-12-27,127.85997772216795,129.21695222981506,126.57184221320604,129.18745408870456,69007800,December,2022,-1.327476366536601,-1.027558268642023,130.4643064226423,140.60496037801107,-1.3878135547762627,-1.3878135547762627,1.865691248016992,2.6451100166090242
141,2022-12-28,123.93653106689452,128.84325132058044,123.76936998157429,127.50594763388185,85438400,December,2022,-3.5694165669873286,-2.7994118182129695,129.27450343540735,139.8759994506836,-3.0685494594710927,-3.0685494594710927,1.9243875236365893,5.0738813390061495
142,2022-12-29,127.4469757080078,128.30245172100172,125.59835320080026,125.8540087323248,75703700,December,2022,1.592966975682998,1.2657260517390692,128.88680376325334,139.20636596679688,2.832453523504319,2.832453523504319,1.9968717117752217,2.7040985202014554
143,2022-12-30,127.7616195678711,127.781289993423,125.30334902080124,126.26699731697424,77034200,December,2022,1.4946222508968532,1.1836998445007998,128.55388641357422,138.58819198608398,0.24688217049901873,0.24688217049901873,1.9997853833859,2.4779409726217665
144,2023-01-03,122.98271942138672,128.7154174535332,122.09773792777466,128.10576937065363,112117500,January,2023,-5.123049949266914,-3.9990782417021244,127.0957772391183,137.7474619547526,-3.740481814998964,,2.060221018910786,6.617679525758547
145,2023-01-04,124.25118255615234,126.51280092971427,122.9925456360047,124.77233620258212,89113600,January,2023,-0.5211536464297808,-0.4176836487084993,126.27120208740234,136.9303296407064,1.031415747459108,1.031415747459108,2.0743124369648203,3.5202552937095675
146,2023-01-05,122.93355560302734,125.63766124201172,122.67790010774006,125.00834271164996,80962700,January,2023,-2.0747871086226155,-1.6597189144475066,125.31036594935826,136.17678578694662,-1.0604542556603258,-1.0604542556603258,2.0547940538669933,2.959761134271659
147,2023-01-06,127.45677947998048,128.115596113896,122.80572219640976,123.907033324828,87754700,January,2023,3.5497461551524765,2.864846377079058,125.25276620047433,135.50289077758788,3.6794053948617345,3.6794053948617345,2.1660537941635045,5.309873917486243
148,2023-01-09,127.97795867919922,131.18356309444624,127.72230314471544,128.29262549469274,70790800,January,2023,-0.31466681549352415,-0.24527272263715685,125.83011300223214,134.81719665527345,0.4089066123788232,0.4089066123788232,2.1632127649607877,3.4612599497308025
149,2023-01-10,128.5482635498047,129.06941726347972,125.98182082594904,128.08610610497774,63896200,January,2023,0.46215744482694276,0.3608177802268143,125.98743983677456,134.24753163655598,0.445627416229577,0.445627416229577,2.1507597079961274,3.087596437530678
150,2023-01-11,131.26220703125,131.28186245070447,128.28277553296553,129.0595847172529,69458900,January,2023,2.2026223139970966,1.7066708519345224,126.4875237601144,133.89583435058594,2.111225314524634,2.111225314524634,2.1550323008038417,2.9990869177389357
151,2023-01-12,131.18353271484375,132.0193381171801,129.24640871746402,131.6456901154858,71379600,January,2023,-0.4621574006420417,-0.3510615503147999,127.65906851632255,133.64148406982423,-0.059936761833911945,-0.059936761833911945,2.125678317185685,2.7729293997160767
152,2023-01-13,132.51100158691406,132.6683349676498,129.46274610687885,129.8265664212103,57809700,January,2023,2.684435165703775,2.0677086668027354,128.83904266357422,133.20653279622397,1.0119173074534027,1.0119173074534027,1.9179092524526478,3.205588860770945
153,2023-01-17,133.67132568359375,134.99878678874634,131.89153482883353,132.57984966159466,63646600,January,2023,1.0914760219990853,0.8232593601403524,130.37300981794084,132.80108184814452,0.87564359395369,0.87564359395369,1.9279504312429112,3.1072519599128157
154,2023-01-18,132.9534912109375,136.29674271738915,132.7764874230637,134.53662257229425,69672800,January,2023,-1.5831313613567488,-1.176728931563628,131.1582543509347,132.38809051513672,-0.5370145534094539,-0.5370145534094539,1.928529256401043,3.5202552943254375
155,2023-01-19,133.0125274658203,133.9761683655657,131.53756047463978,131.842384585488,58280400,January,2023,1.170142880332321,0.8875316416729312,131.87747846330916,132.0157450358073,0.04440368909843784,0.04440368909843784,1.926832753746522,2.4386078909259368
156,2023-01-20,135.569091796875,135.71659745917918,131.98001240951498,133.02231973826562,80223600,January,2023,2.5467720586093776,1.9145449151844591,132.88045392717635,131.85054880777994,1.9220477798316038,1.9220477798316038,1.9163182418272848,3.7365850496641997
157,2023-01-23,138.75503540039062,140.92815961902411,135.59860004292767,135.81492969380113,81760300,January,2023,2.9401057065894918,2.164788299208378,133.95085797991072,131.85612080891926,2.3500515945693357,2.3500515945693357,1.9512500616172388,5.329559576096443
158,2023-01-24,140.1513214111328,140.77081216801105,137.95854199183503,137.9683697007518,66435100,January,2023,2.182951710381019,1.582211716435991,135.23197065080916,131.85218709309896,1.0062957403405681,1.0062957403405681,1.9472563479188063,2.812270176176014
159,2023-01-25,139.49249267578125,140.05297211797858,136.49339126221906,138.53867984910516,65799300,January,2023,0.953812826676085,0.6884812441658659,136.22932652064733,131.84235229492188,-0.4700838555912634,-0.4700838555912634,1.9481984209077063,3.5595808557595205
160,2023-01-26,141.5574951171875,141.842648779811,139.53186132489677,140.78067082207204,54105100,January,2023,0.7768242951154605,0.5517975518793078,137.35592215401786,131.82498270670573,1.4803681558733572,1.4803681558733572,1.9438404308117192,2.3107874549142196
161,2023-01-27,143.4945831298828,144.77289057415177,140.69215546789684,140.77082215722044,70555800,January,2023,2.723760972662376,1.9348902925496398,138.8617924281529,131.84005940755208,1.3684107726628758,1.3684107726628758,1.9561141970998617,4.080735106254934
162,2023-01-30,140.61349487304688,143.12094131391822,140.46600420175812,142.54079133466578,64015300,January,2023,-1.9272964616189086,-1.3521016991507273,139.94764491489954,131.8331771850586,-2.007802799237479,-2.007802799237479,1.9704913495805898,2.6549371121600984
163,2023-01-31,141.8819580078125,141.93112656571586,139.90550801485074,140.31849689379183,65874500,January,2023,1.5634611140206687,1.1142231057421208,140.8494829450335,132.08850962320963,0.9020920331372695,0.9020920331372695,1.764262691513761,2.0256185508651186
164,2023-02-01,143.0029296875,144.16324461699494,138.961535368266,141.56730384751015,77663600,February,2023,1.4356258399898536,1.0140942159470978,141.4563249860491,132.446435546875,0.7900734493851314,,1.7389659065489536,5.201709248728946
165,2023-02-02,148.302978515625,148.65695608667727,145.69719525256042,146.41500811186492,118339000,February,2023,1.8879704037600789,1.2894650815561337,142.62084742954798,133.0511723836263,3.7062519206473965,3.7062519206473965,1.8104163282843015,2.9597608341168495
166,2023-02-03,151.9215850830078,154.75352622762708,145.3629009773319,145.5595602225663,154357300,February,2023,6.362024860441522,4.370736522364959,144.39643205915178,133.77882385253906,2.440009367041518,2.440009367041518,1.843366555000375,9.390625250295187
167,2023-02-06,149.1977996826172,150.5449461888697,148.2636570715711,150.02379246889225,69858300,February,2023,-0.8259927862750658,-0.550574527334614,145.48790413992745,134.31243438720702,-1.7928890084331295,-1.7928890084331295,1.8566884830177548,2.2812891172985985
168,2023-02-07,152.0690460205078,152.63936822302708,148.12597415973434,148.12597415973434,83322600,February,2023,3.943071860773472,2.661971935132314,146.71282741001673,135.04729563395182,1.9244562212033411,1.9244562212033411,1.8004047326021417,4.513394063292736
169,2023-02-08,149.38461303710938,152.0002240332312,148.64712974900905,151.31190929849808,64120100,February,2023,-1.9272962613887046,-1.2737241042849197,147.9658442905971,135.70480244954427,-1.76527245593191,-1.76527245593191,1.8436120560507128,3.353094284222152
170,2023-02-09,148.35214233398438,151.75440537570756,147.9096553354024,151.213581264491,56007100,February,2023,-2.861438930506637,-1.8923160913050734,148.89015633719308,136.38787460327148,-0.6911492971960365,-0.6911492971960365,1.823425943271749,3.844750040305172
171,2023-02-10,148.71653747558594,149.04152741969745,146.95372962642622,147.19009004770194,57450700,February,2023,1.5264474278839941,1.0370585597096225,149.70638602120536,137.21387481689453,0.24562849977669554,0.24562849977669554,1.694826882514415,2.0877977932712213
172,2023-02-13,151.513427734375,151.9171894883824,148.6279189411094,148.65746211757215,62199000,February,2023,2.855965616802848,1.9211720529333973,150.16502162388392,138.0160898844401,1.880685434360796,1.880685434360796,1.6606099545504767,3.2892705472729915
173,2023-02-14,150.87326049804688,151.43461079325414,148.56880303013764,149.8096612758476,61707600,February,2023,1.0635992221992865,0.7099670429404814,150.01526096888952,138.78647791544597,-0.42251518291199774,-0.42251518291199774,1.6698724150371822,2.865807763116493
174,2023-02-15,152.97091674804688,153.13833305811258,150.5581292969133,150.78463194852628,65573800,February,2023,2.1862847995205925,1.4499387445976124,150.55427769252233,139.7860844930013,1.390343287521878,1.390343287521878,1.463212092154003,2.5802037611992716
175,2023-02-16,151.3755340576172,153.95573796607766,151.02100096105386,151.17855953849067,68167900,February,2023,0.19697451912651331,0.1302926286160061,150.4552045549665,140.69022954305012,-1.042932032013244,-1.042932032013244,1.4975879213322345,2.9347370050238055
176,2023-02-17,150.23313903808594,150.67630162569367,148.55896091432058,150.03617955770974,59144100,February,2023,0.1969594803761936,0.13127465719055806,150.57642255510603,141.60021565755207,-0.7546761282417158,-0.7546761282417158,1.4863951122319485,2.117340711373089
177,2023-02-21,146.22496032714844,149.00213887625634,146.15603126407484,147.9188390818426,58867200,February,2023,-1.6938787546941683,-1.145140649567264,150.27253941127233,142.225821685791,-2.66797241713852,-2.66797241713852,1.4966399212472172,2.8461076121814983
